AÑO;NOMBRE_IES;TIPO_FINANCIAMIENTO;NOMBRE_CARRERA;NIVEL_FORMACION;MODALIDAD;CAMPO_AMPLIO;CAMPO_ESPECIFICO;CAMPO_DETALLADO;TIPO_SEDE;PROVINCIA_SEDE;CANTON_SEDE;SEXO;ETNIA;PUEBLO_NACIONALIDAD;DISCAPACIDAD;PROVINCIA_RESIDENCIA;CANTON_RESIDENCIA;TOTAL
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INFORMATICA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS NATURALES, MATEMATICAS Y ESTADISTICA ; INFORMATICA ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MESTIZO ;NO_APLICA; NINGUNA ; MANABI ; JUNIN ;3
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INFORMATICA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS NATURALES, MATEMATICAS Y ESTADISTICA ; INFORMATICA ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MESTIZO ;NO_APLICA; NINGUNA ; MANABI ; PEDERNALES ;1
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INFORMATICA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS NATURALES, MATEMATICAS Y ESTADISTICA ; INFORMATICA ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MESTIZO ;NO_APLICA; NINGUNA ; MANABI ; SAN VICENTE ;1
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INFORMATICA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS NATURALES, MATEMATICAS Y ESTADISTICA ; INFORMATICA ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MESTIZO ;NO_APLICA; NINGUNA ; MANABI ; SUCRE ;2
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INFORMATICA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS NATURALES, MATEMATICAS Y ESTADISTICA ; INFORMATICA ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MESTIZO ;NO_APLICA; NINGUNA ; MANABI ; TOSAGUA ;7
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INFORMATICA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS NATURALES, MATEMATICAS Y ESTADISTICA ; INFORMATICA ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MESTIZO ;NO_APLICA; NINGUNA ; NO_REGISTRA ; NO_REGISTRA ;1
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INFORMATICA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS NATURALES, MATEMATICAS Y ESTADISTICA ; INFORMATICA ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MONTUBIO ;NO_APLICA; NINGUNA ; MANABI ; BOLIVAR ;5
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INFORMATICA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS NATURALES, MATEMATICAS Y ESTADISTICA ; INFORMATICA ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MONTUBIO ;NO_APLICA; NINGUNA ; MANABI ; CHONE ;6
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INFORMATICA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS NATURALES, MATEMATICAS Y ESTADISTICA ; INFORMATICA ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MONTUBIO ;NO_APLICA; NINGUNA ; MANABI ; EL CARMEN ;1
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INFORMATICA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS NATURALES, MATEMATICAS Y ESTADISTICA ; INFORMATICA ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MONTUBIO ;NO_APLICA; NINGUNA ; MANABI ; JUNIN ;2
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INFORMATICA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS NATURALES, MATEMATICAS Y ESTADISTICA ; INFORMATICA ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MONTUBIO ;NO_APLICA; NINGUNA ; MANABI ; PEDERNALES ;1
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INFORMATICA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS NATURALES, MATEMATICAS Y ESTADISTICA ; INFORMATICA ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MONTUBIO ;NO_APLICA; NINGUNA ; MANABI ; TOSAGUA ;2
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INFORMATICA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS NATURALES, MATEMATICAS Y ESTADISTICA ; INFORMATICA ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MONTUBIO ;NO_APLICA; NINGUNA ; NO_REGISTRA ; NO_REGISTRA ;1
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INFORMATICA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS NATURALES, MATEMATICAS Y ESTADISTICA ; INFORMATICA ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; NO_REGISTRA ;NO_REGISTRA; NINGUNA ; MANABI ; CHONE ;1
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INFORMATICA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS NATURALES, MATEMATICAS Y ESTADISTICA ; INFORMATICA ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; NO_REGISTRA ;NO_REGISTRA; NINGUNA ; MANABI ; FLAVIO ALFARO ;1
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INFORMATICA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS NATURALES, MATEMATICAS Y ESTADISTICA ; INFORMATICA ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; NO_REGISTRA ;NO_REGISTRA; NINGUNA ; MANABI ; PICHINCHA ;1
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INFORMATICA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS NATURALES, MATEMATICAS Y ESTADISTICA ; INFORMATICA ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; NO_REGISTRA ;NO_REGISTRA; NINGUNA ; MANABI ; SUCRE ;1
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INFORMATICA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS NATURALES, MATEMATICAS Y ESTADISTICA ; INFORMATICA ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; NO_REGISTRA ;NO_REGISTRA; NINGUNA ; MANABI ; TOSAGUA ;1
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INFORMATICA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS NATURALES, MATEMATICAS Y ESTADISTICA ; INFORMATICA ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; NO_REGISTRA ;NO_REGISTRA; NINGUNA ; PICHINCHA ; QUITO ;1
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; HOMBRE ; MESTIZO ;NO_APLICA; FISICA_MOTORA ; MANABI ; BOLIVAR ;1
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; HOMBRE ; MESTIZO ;NO_APLICA; NINGUNA ; CHIMBORAZO ; GUAMOTE ;1
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; HOMBRE ; MESTIZO ;NO_APLICA; NINGUNA ; EL ORO ; MACHALA ;1
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; HOMBRE ; MESTIZO ;NO_APLICA; NINGUNA ; LOS RIOS ; QUEVEDO ;1
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; HOMBRE ; MESTIZO ;NO_APLICA; NINGUNA ; MANABI ; BOLIVAR ;28
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; HOMBRE ; MESTIZO ;NO_APLICA; NINGUNA ; MANABI ; CHONE ;14
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; HOMBRE ; MESTIZO ;NO_APLICA; NINGUNA ; MANABI ; EL CARMEN ;3
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; HOMBRE ; MESTIZO ;NO_APLICA; NINGUNA ; MANABI ; JUNIN ;6
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; HOMBRE ; MESTIZO ;NO_APLICA; NINGUNA ; MANABI ; MONTECRISTI ;1
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; HOMBRE ; MESTIZO ;NO_APLICA; NINGUNA ; MANABI ; PEDERNALES ;1
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; HOMBRE ; MESTIZO ;NO_APLICA; NINGUNA ; MANABI ; PICHINCHA ;1
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; HOMBRE ; MESTIZO ;NO_APLICA; NINGUNA ; MANABI ; PORTOVIEJO ;4
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; HOMBRE ; MESTIZO ;NO_APLICA; NINGUNA ; MANABI ; ROCAFUERTE ;1
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; HOMBRE ; MESTIZO ;NO_APLICA; NINGUNA ; MANABI ; SUCRE ;3
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; HOMBRE ; MESTIZO ;NO_APLICA; NINGUNA ; MANABI ; TOSAGUA ;6
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; HOMBRE ; MESTIZO ;NO_APLICA; NINGUNA ; NO_REGISTRA ; NO_REGISTRA ;2
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; HOMBRE ; MESTIZO ;NO_APLICA; VISUAL ; MANABI ; FLAVIO ALFARO ;1
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; HOMBRE ; MONTUBIO ;NO_APLICA; NINGUNA ; MANABI ; BOLIVAR ;13
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; HOMBRE ; MONTUBIO ;NO_APLICA; NINGUNA ; MANABI ; CHONE ;3
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; HOMBRE ; MONTUBIO ;NO_APLICA; NINGUNA ; MANABI ; EL CARMEN ;1
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; HOMBRE ; MONTUBIO ;NO_APLICA; NINGUNA ; MANABI ; FLAVIO ALFARO ;1
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; HOMBRE ; MONTUBIO ;NO_APLICA; NINGUNA ; MANABI ; TOSAGUA ;4
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; HOMBRE ; NO_REGISTRA ;NO_REGISTRA; NINGUNA ; MANABI ; CHONE ;1
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; HOMBRE ; NO_REGISTRA ;NO_REGISTRA; NINGUNA ; MANABI ; PEDERNALES ;1
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; HOMBRE ; NO_REGISTRA ;NO_REGISTRA; NINGUNA ; SANTO DOMINGO DE LOS TSACHILAS ; SANTO DOMINGO ;1
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; BLANCO ;NO_APLICA; NINGUNA ; MANABI ; BOLIVAR ;1
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MESTIZO ;NO_APLICA; FISICA_MOTORA ; MANABI ; TOSAGUA ;1
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MESTIZO ;NO_APLICA; NINGUNA ; ESMERALDAS ; QUININDE ;1
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MESTIZO ;NO_APLICA; NINGUNA ; GUAYAS ; CORONEL MARCELINO MARIDUEÑA ;1
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MESTIZO ;NO_APLICA; NINGUNA ; IMBABURA ; COTACACHI ;1
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MESTIZO ;NO_APLICA; NINGUNA ; MANABI ; BOLIVAR ;39
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MESTIZO ;NO_APLICA; NINGUNA ; MANABI ; CHONE ;10
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MESTIZO ;NO_APLICA; NINGUNA ; MANABI ; EL CARMEN ;3
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MESTIZO ;NO_APLICA; NINGUNA ; MANABI ; JUNIN ;11
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MESTIZO ;NO_APLICA; NINGUNA ; MANABI ; PEDERNALES ;1
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MESTIZO ;NO_APLICA; NINGUNA ; MANABI ; PICHINCHA ;4
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MESTIZO ;NO_APLICA; NINGUNA ; MANABI ; PORTOVIEJO ;2
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MESTIZO ;NO_APLICA; NINGUNA ; MANABI ; ROCAFUERTE ;2
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MESTIZO ;NO_APLICA; NINGUNA ; MANABI ; SAN VICENTE ;1
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MESTIZO ;NO_APLICA; NINGUNA ; MANABI ; SUCRE ;2
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MESTIZO ;NO_APLICA; NINGUNA ; MANABI ; TOSAGUA ;7
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MESTIZO ;NO_APLICA; NINGUNA ; PICHINCHA ; QUITO ;1
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MESTIZO ;NO_APLICA; NINGUNA ; SANTO DOMINGO DE LOS TSACHILAS ; SANTO DOMINGO ;4
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MESTIZO ;NO_APLICA; NINGUNA ; NO_REGISTRA ; NO_REGISTRA ;2
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MONTUBIO ;NO_APLICA; NINGUNA ; MANABI ; BOLIVAR ;9
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MONTUBIO ;NO_APLICA; NINGUNA ; MANABI ; CHONE ;3
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MONTUBIO ;NO_APLICA; NINGUNA ; MANABI ; EL CARMEN ;3
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MONTUBIO ;NO_APLICA; NINGUNA ; MANABI ; PORTOVIEJO ;3
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MONTUBIO ;NO_APLICA; NINGUNA ; MANABI ; SUCRE ;1
2015; ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI ;PUBLICA; INGENIERIA EN TURISMO ; TERCER NIVEL DE GRADO ;PRESENCIAL; SERVICIOS ; SERVICIOS PERSONALES ;NO_REGISTRA; MATRIZ ; MANABI ;BOLIVAR; MUJER ; MONTUBIO ;NO_APLICA; NINGUNA ; MANABI ; TOSAGUA ;5
